product_key,product_id,supplier_key,product_name,category,subcategory,unit_of_measure,unit_cost,unit_price,status
4789,PROD-004789,702,Cold Rolled Steel Coil Premium Series 4789,Raw Materials,Premium,Each,259.82,405.18,Active
4790,PROD-004790,882,Steel Coupling Premium Series 4790,Components,Premium,Liter,238.37,366.71,Active
4791,PROD-004791,353,Proximity Sensor Standard Series 4791,Electronics,Standard,Liter,71.01,149.94,Active
4792,PROD-004792,827,Drive Shaft Assembly Specialty Series 4792,Components,Specialty,Liter,208.61,357.96,Active
4793,PROD-004793,272,Heavy-Duty Packaging Sleeve Specialty Series 4793,Packaging,Specialty,Each,465.2,877.47,Active
4794,PROD-004794,843,Industrial Signal Converter Specialty Series 4794,Electronics,Specialty,Kg,419.12,669.08,Active
4795,PROD-004795,155,Hydraulic Power Unit Premium Series 4795,Industrial Equipment,Premium,Meter,269.36,383.24,Inactive
4796,PROD-004796,582,Steel Coupling Premium Series 4796,Components,Premium,Kg,138.03,249.13,Active
4797,PROD-004797,85,Industrial Drive System Premium Series 4797,Industrial Equipment,Premium,Meter,439.74,1093.49,Active
4798,PROD-004798,89,Power Distribution Module Standard Series 4798,Electronics,Standard,Each,481.8,662.3,Active
4799,PROD-004799,770,Stainless Steel Sheet Specialty Series 4799,Raw Materials,Specialty,Kg,96.78,182.72,Active
4800,PROD-004800,923,Conveyor Roller Assembly Premium Series 4800,Components,Premium,Each,126.31,204.15,Active
4801,PROD-004801,924,Precision Bearing Assembly Premium Series 4801,Components,Premium,Liter,231.88,409.9,Active
4802,PROD-004802,685,Pneumatic Control Unit Specialty Series 4802,Industrial Equipment,Specialty,Meter,338.11,670.2,Active
4803,PROD-004803,66,Industrial Drive System Premium Series 4803,Industrial Equipment,Premium,Meter,206.83,361.24,Active
4804,PROD-004804,416,Process Pump Assembly Premium Series 4804,Industrial Equipment,Premium,Meter,118.58,169.53,Active
4805,PROD-004805,926,Heavy-Duty Packaging Sleeve Standard Series 4805,Packaging,Standard,Each,164.06,277.16,Active
4806,PROD-004806,76,Conveyor Roller Assembly Premium Series 4806,Components,Premium,Each,429.62,829.62,Active
4807,PROD-004807,404,Cold Rolled Steel Coil Premium Series 4807,Raw Materials,Premium,Meter,360.13,783.15,Active
4808,PROD-004808,283,Aluminum Sheet Stock Specialty Series 4808,Raw Materials,Specialty,Liter,296.2,441.11,Active
4809,PROD-004809,447,Proximity Sensor Premium Series 4809,Electronics,Premium,Meter,35.21,67.96,Active
4810,PROD-004810,835,Process Pump Assembly Premium Series 4810,Industrial Equipment,Premium,Each,159.31,375.07,Active
4811,PROD-004811,474,Material Handling Unit Specialty Series 4811,Industrial Equipment,Specialty,Meter,463.68,1149.68,Active
4812,PROD-004812,857,Industrial Signal Converter Premium Series 4812,Electronics,Premium,Each,458.96,751.69,Active
4813,PROD-004813,734,Precision Bearing Assembly Standard Series 4813,Components,Standard,Meter,189.92,290.36,Active
4814,PROD-004814,121,Variable Frequency Drive Premium Series 4814,Electronics,Premium,Meter,46.25,106.16,Active
4815,PROD-004815,773,Industrial Drive System Specialty Series 4815,Industrial Equipment,Specialty,Kg,334.57,818.48,Active
4816,PROD-004816,229,Drive Shaft Assembly Standard Series 4816,Components,Standard,Liter,302.83,719.26,Active
4817,PROD-004817,574,Stainless Steel Sheet Premium Series 4817,Raw Materials,Premium,Meter,145.54,250.61,Active
4818,PROD-004818,286,Reusable Transport Crate Specialty Series 4818,Packaging,Specialty,Liter,404.25,870.27,Active
4819,PROD-004819,130,Hydraulic Power Unit Standard Series 4819,Industrial Equipment,Standard,Each,351.84,554.66,Active
4820,PROD-004820,816,Steel Coupling Specialty Series 4820,Components,Specialty,Each,439.53,873.47,Active
4821,PROD-004821,45,Industrial Stretch Film Premium Series 4821,Packaging,Premium,Meter,342.06,698.78,Active
4822,PROD-004822,163,Power Distribution Module Specialty Series 4822,Electronics,Specialty,Kg,17.49,38.1,Active
4823,PROD-004823,403,Motor Control Panel Specialty Series 4823,Electronics,Specialty,Meter,431.34,1069.63,Active
4824,PROD-004824,270,Reusable Transport Crate Standard Series 4824,Packaging,Standard,Kg,475.12,1041.17,Inactive
4825,PROD-004825,741,Corrugated Shipping Carton Premium Series 4825,Packaging,Premium,Liter,55.09,68.95,Active
4826,PROD-004826,320,Aluminum Sheet Stock Specialty Series 4826,Raw Materials,Specialty,Liter,211.94,383.63,Active
4827,PROD-004827,673,Proximity Sensor Standard Series 4827,Electronics,Standard,Liter,157.0,338.5,Active
4828,PROD-004828,899,Power Distribution Module Standard Series 4828,Electronics,Standard,Liter,295.33,704.32,Active
4829,PROD-004829,789,Heavy-Duty Packaging Sleeve Standard Series 4829,Packaging,Standard,Each,109.31,159.65,Active
4830,PROD-004830,342,Industrial Signal Converter Premium Series 4830,Electronics,Premium,Kg,204.19,279.79,Active
4831,PROD-004831,914,Industrial Control Module Specialty Series 4831,Electronics,Specialty,Liter,488.7,842.25,Active
4832,PROD-004832,140,Steel Coupling Specialty Series 4832,Components,Specialty,Meter,84.15,176.27,Inactive
4833,PROD-004833,967,Polymer Resin Premium Series 4833,Raw Materials,Premium,Meter,497.1,1010.25,Active
4834,PROD-004834,663,Process Pump Assembly Premium Series 4834,Industrial Equipment,Premium,Each,70.62,108.86,Inactive
4835,PROD-004835,865,Heavy-Duty Packaging Sleeve Standard Series 4835,Packaging,Standard,Liter,407.83,712.59,Active
4836,PROD-004836,267,Thermal Processing Unit Standard Series 4836,Industrial Equipment,Standard,Each,279.96,596.17,Inactive
4837,PROD-004837,88,Hydraulic Power Unit Specialty Series 4837,Industrial Equipment,Specialty,Each,172.84,342.15,Active
4838,PROD-004838,844,Protective Packaging Insert Specialty Series 4838,Packaging,Specialty,Each,363.24,803.63,Active
4839,PROD-004839,532,Industrial Stretch Film Specialty Series 4839,Packaging,Specialty,Liter,269.43,375.16,Active
4840,PROD-004840,671,Industrial Copper Wire Specialty Series 4840,Raw Materials,Specialty,Meter,369.55,917.53,Active
4841,PROD-004841,493,Industrial Valve Assembly Premium Series 4841,Components,Premium,Each,318.33,632.31,Active
4842,PROD-004842,715,Engineering Plastic Pellets Standard Series 4842,Raw Materials,Standard,Each,161.74,202.24,Inactive
4843,PROD-004843,772,Hydraulic Power Unit Specialty Series 4843,Industrial Equipment,Specialty,Kg,64.91,139.28,Active
4844,PROD-004844,386,Aluminum Sheet Stock Premium Series 4844,Raw Materials,Premium,Liter,41.02,54.11,Active
4845,PROD-004845,225,Polymer Resin Specialty Series 4845,Raw Materials,Specialty,Kg,309.34,463.65,Active
4846,PROD-004846,889,Drive Shaft Assembly Standard Series 4846,Components,Standard,Liter,337.67,693.13,Active
4847,PROD-004847,130,Material Handling Unit Premium Series 4847,Industrial Equipment,Premium,Each,10.52,17.36,Active
4848,PROD-004848,209,Engineering Plastic Pellets Standard Series 4848,Raw Materials,Standard,Meter,171.28,397.61,Active
4849,PROD-004849,564,Hydraulic Power Unit Standard Series 4849,Industrial Equipment,Standard,Kg,101.87,240.44,Active
4850,PROD-004850,543,Variable Frequency Drive Standard Series 4850,Electronics,Standard,Liter,78.3,165.57,Active
4851,PROD-004851,835,Polymer Resin Specialty Series 4851,Raw Materials,Specialty,Liter,21.39,51.05,Inactive
4852,PROD-004852,987,Pallet Wrap Assembly Premium Series 4852,Packaging,Premium,Kg,183.89,240.58,Active
4853,PROD-004853,540,Motor Control Panel Premium Series 4853,Electronics,Premium,Each,286.06,504.49,Active
4854,PROD-004854,429,Reusable Transport Crate Standard Series 4854,Packaging,Standard,Kg,207.4,385.13,Active
4855,PROD-004855,14,Industrial Control Module Specialty Series 4855,Electronics,Specialty,Liter,44.6,74.4,Active
4856,PROD-004856,259,Pneumatic Control Unit Standard Series 4856,Industrial Equipment,Standard,Liter,255.08,412.98,Active
4857,PROD-004857,461,Industrial Drive System Specialty Series 4857,Industrial Equipment,Specialty,Liter,334.96,532.32,Active
4858,PROD-004858,380,Drive Shaft Assembly Specialty Series 4858,Components,Specialty,Each,221.93,442.02,Active
4859,PROD-004859,26,Stainless Steel Sheet Premium Series 4859,Raw Materials,Premium,Meter,11.49,21.04,Inactive
4860,PROD-004860,852,Conveyor Roller Assembly Standard Series 4860,Components,Standard,Each,306.76,690.95,Active
4861,PROD-004861,205,Precision Bearing Assembly Specialty Series 4861,Components,Specialty,Kg,397.77,730.53,Active
4862,PROD-004862,188,Variable Frequency Drive Standard Series 4862,Electronics,Standard,Meter,194.43,280.92,Active
4863,PROD-004863,863,Industrial Stretch Film Specialty Series 4863,Packaging,Specialty,Each,242.11,529.83,Active
4864,PROD-004864,779,Power Distribution Module Specialty Series 4864,Electronics,Specialty,Meter,475.76,634.94,Active
4865,PROD-004865,933,Heavy-Duty Packaging Sleeve Specialty Series 4865,Packaging,Specialty,Liter,468.26,872.49,Active
4866,PROD-004866,669,Reusable Transport Crate Premium Series 4866,Packaging,Premium,Kg,109.18,172.85,Active
4867,PROD-004867,162,Corrugated Shipping Carton Premium Series 4867,Packaging,Premium,Meter,242.0,494.5,Active
4868,PROD-004868,53,Protective Packaging Insert Standard Series 4868,Packaging,Standard,Meter,359.98,710.92,Active
4869,PROD-004869,280,Industrial Stretch Film Specialty Series 4869,Packaging,Specialty,Meter,147.17,236.8,Active
4870,PROD-004870,733,Pallet Wrap Assembly Standard Series 4870,Packaging,Standard,Liter,246.73,541.68,Active
4871,PROD-004871,94,Heavy-Duty Packaging Sleeve Standard Series 4871,Packaging,Standard,Kg,190.29,312.57,Active
4872,PROD-004872,556,Thermal Processing Unit Specialty Series 4872,Industrial Equipment,Specialty,Liter,125.67,268.59,Active
4873,PROD-004873,460,Corrugated Shipping Carton Standard Series 4873,Packaging,Standard,Liter,274.6,371.9,Active
4874,PROD-004874,39,Steel Coupling Premium Series 4874,Components,Premium,Liter,92.03,209.97,Active
4875,PROD-004875,890,Industrial Stretch Film Premium Series 4875,Packaging,Premium,Meter,427.9,1023.63,Active
4876,PROD-004876,287,Process Pump Assembly Standard Series 4876,Industrial Equipment,Standard,Meter,365.37,466.44,Active
4877,PROD-004877,134,Heavy-Duty Packaging Sleeve Premium Series 4877,Packaging,Premium,Liter,110.36,268.03,Inactive
4878,PROD-004878,315,Engineering Plastic Pellets Specialty Series 4878,Raw Materials,Specialty,Kg,155.13,251.9,Active
4879,PROD-004879,762,Hydraulic Power Unit Standard Series 4879,Industrial Equipment,Standard,Liter,463.53,829.82,Active
4880,PROD-004880,335,Pneumatic Control Unit Standard Series 4880,Industrial Equipment,Standard,Kg,395.4,742.3,Inactive
4881,PROD-004881,261,Polymer Resin Specialty Series 4881,Raw Materials,Specialty,Liter,332.35,751.98,Active
4882,PROD-004882,126,Process Pump Assembly Standard Series 4882,Industrial Equipment,Standard,Meter,369.46,596.1,Active
4883,PROD-004883,996,Industrial Valve Assembly Specialty Series 4883,Components,Specialty,Meter,356.62,691.21,Active
4884,PROD-004884,937,Engineering Plastic Pellets Specialty Series 4884,Raw Materials,Specialty,Kg,46.52,67.77,Active
4885,PROD-004885,938,Cold Rolled Steel Coil Premium Series 4885,Raw Materials,Premium,Meter,58.27,126.26,Active
4886,PROD-004886,79,Pneumatic Control Unit Standard Series 4886,Industrial Equipment,Standard,Meter,194.0,405.18,Active
4887,PROD-004887,946,Industrial Stretch Film Standard Series 4887,Packaging,Standard,Kg,393.92,733.12,Active
4888,PROD-004888,4,Industrial Copper Wire Premium Series 4888,Raw Materials,Premium,Kg,108.99,268.81,Active
4889,PROD-004889,180,Motor Control Panel Specialty Series 4889,Electronics,Specialty,Each,311.18,531.48,Active
4890,PROD-004890,814,Engineering Plastic Pellets Premium Series 4890,Raw Materials,Premium,Meter,268.89,352.94,Active
4891,PROD-004891,759,Hydraulic Power Unit Premium Series 4891,Industrial Equipment,Premium,Liter,496.51,1170.25,Active
4892,PROD-004892,968,Pneumatic Control Unit Standard Series 4892,Industrial Equipment,Standard,Meter,320.06,632.14,Active
4893,PROD-004893,650,Industrial Stretch Film Premium Series 4893,Packaging,Premium,Each,146.4,347.91,Active
4894,PROD-004894,322,Drive Shaft Assembly Premium Series 4894,Components,Premium,Meter,268.93,634.92,Active
4895,PROD-004895,893,Heavy-Duty Packaging Sleeve Standard Series 4895,Packaging,Standard,Kg,421.11,948.66,Active
4896,PROD-004896,182,Industrial Signal Converter Standard Series 4896,Electronics,Standard,Liter,131.58,177.2,Active
4897,PROD-004897,295,Hydraulic Power Unit Standard Series 4897,Industrial Equipment,Standard,Meter,186.56,427.89,Active
4898,PROD-004898,966,Pneumatic Control Unit Standard Series 4898,Industrial Equipment,Standard,Meter,388.77,971.56,Active
4899,PROD-004899,579,Polymer Resin Standard Series 4899,Raw Materials,Standard,Kg,282.07,575.94,Active
4900,PROD-004900,523,Process Pump Assembly Specialty Series 4900,Industrial Equipment,Specialty,Kg,128.26,320.32,Inactive
4901,PROD-004901,84,Industrial Valve Assembly Standard Series 4901,Components,Standard,Each,284.82,549.69,Active
4902,PROD-004902,471,Reusable Transport Crate Premium Series 4902,Packaging,Premium,Liter,140.1,182.27,Active
4903,PROD-004903,41,Hydraulic Power Unit Premium Series 4903,Industrial Equipment,Premium,Each,16.12,28.34,Inactive
4904,PROD-004904,545,Protective Packaging Insert Premium Series 4904,Packaging,Premium,Liter,120.86,191.86,Inactive
4905,PROD-004905,54,Industrial Stretch Film Standard Series 4905,Packaging,Standard,Meter,199.85,269.34,Active
4906,PROD-004906,823,Drive Shaft Assembly Specialty Series 4906,Components,Specialty,Meter,307.4,525.57,Inactive
4907,PROD-004907,602,Material Handling Unit Standard Series 4907,Industrial Equipment,Standard,Meter,67.4,94.27,Active
4908,PROD-004908,221,Conveyor Roller Assembly Specialty Series 4908,Components,Specialty,Liter,225.63,436.32,Active
4909,PROD-004909,141,Hydraulic Power Unit Premium Series 4909,Industrial Equipment,Premium,Meter,254.38,535.05,Active
4910,PROD-004910,634,Steel Coupling Standard Series 4910,Components,Standard,Meter,435.87,574.28,Active
4911,PROD-004911,41,Aluminum Mounting Bracket Standard Series 4911,Components,Standard,Each,200.43,384.5,Active
4912,PROD-004912,625,Drive Shaft Assembly Premium Series 4912,Components,Premium,Liter,49.44,105.63,Active
4913,PROD-004913,544,Motor Control Panel Standard Series 4913,Electronics,Standard,Meter,452.66,654.82,Active
4914,PROD-004914,621,Reusable Transport Crate Specialty Series 4914,Packaging,Specialty,Each,228.15,556.17,Active
4915,PROD-004915,829,Precision Bearing Assembly Premium Series 4915,Components,Premium,Each,122.52,296.18,Active
4916,PROD-004916,673,Pneumatic Control Unit Standard Series 4916,Industrial Equipment,Standard,Kg,57.89,133.61,Active
4917,PROD-004917,243,Aluminum Mounting Bracket Standard Series 4917,Components,Standard,Kg,81.75,171.87,Active
4918,PROD-004918,110,Process Pump Assembly Premium Series 4918,Industrial Equipment,Premium,Each,461.66,769.27,Active
4919,PROD-004919,791,Material Handling Unit Premium Series 4919,Industrial Equipment,Premium,Kg,420.27,747.31,Active
4920,PROD-004920,220,Industrial Signal Converter Specialty Series 4920,Electronics,Specialty,Each,193.6,457.33,Inactive
4921,PROD-004921,919,Hydraulic Power Unit Specialty Series 4921,Industrial Equipment,Specialty,Liter,419.37,749.85,Active
4922,PROD-004922,392,Steel Coupling Standard Series 4922,Components,Standard,Liter,344.86,576.21,Active
4923,PROD-004923,745,Aluminum Mounting Bracket Standard Series 4923,Components,Standard,Meter,59.72,113.56,Active
4924,PROD-004924,952,Pallet Wrap Assembly Standard Series 4924,Packaging,Standard,Liter,93.43,176.78,Active
4925,PROD-004925,334,Motor Control Panel Specialty Series 4925,Electronics,Specialty,Meter,324.98,727.34,Active
4926,PROD-004926,695,Conveyor Roller Assembly Standard Series 4926,Components,Standard,Kg,241.31,418.81,Active
4927,PROD-004927,352,Industrial Control Module Standard Series 4927,Electronics,Standard,Meter,386.21,634.14,Active
4928,PROD-004928,649,Protective Packaging Insert Premium Series 4928,Packaging,Premium,Liter,471.48,861.63,Inactive
4929,PROD-004929,791,Aluminum Mounting Bracket Premium Series 4929,Components,Premium,Meter,254.01,575.01,Active
4930,PROD-004930,109,Pallet Wrap Assembly Premium Series 4930,Packaging,Premium,Each,64.07,153.54,Active
4931,PROD-004931,115,Motor Control Panel Premium Series 4931,Electronics,Premium,Meter,372.52,662.54,Active
4932,PROD-004932,478,Engineering Plastic Pellets Standard Series 4932,Raw Materials,Standard,Each,361.23,682.38,Active
4933,PROD-004933,326,Hydraulic Power Unit Standard Series 4933,Industrial Equipment,Standard,Meter,325.74,725.48,Active
4934,PROD-004934,116,Aluminum Sheet Stock Specialty Series 4934,Raw Materials,Specialty,Liter,82.02,134.0,Active
4935,PROD-004935,563,Industrial Stretch Film Premium Series 4935,Packaging,Premium,Liter,442.53,663.53,Inactive
4936,PROD-004936,513,Process Pump Assembly Standard Series 4936,Industrial Equipment,Standard,Kg,450.24,972.71,Active
4937,PROD-004937,94,Stainless Steel Sheet Premium Series 4937,Raw Materials,Premium,Each,51.76,92.68,Active
4938,PROD-004938,381,Thermal Processing Unit Specialty Series 4938,Industrial Equipment,Specialty,Kg,414.97,668.68,Active
4939,PROD-004939,651,Cold Rolled Steel Coil Specialty Series 4939,Raw Materials,Specialty,Each,452.8,704.31,Active
